text;style
"dos descendentes de Finéias, Gérson; dos descendentes de Itamar, Daniel; dos descendentes de Davi, Hatus;";dinamico
"E foi assim que Salomão, com todo o Israel, celebrou a festa naquela data; era uma grande multidão, gente vinda desde Lebo-Hamate até o ribeiro do Egito. Celebraram-na diante do Senhor, o nosso Deus, durante sete dias .";dinamico
No que depender de vocês, façam todo o possível para viver em paz com todas as pessoas.;dinamico
E nós achamos que eles foram felizes por terem suportado o sofrimento com paciência. Vocês têm ouvido a respeito da paciência de Jó e sabem como no final Deus o abençoou. Porque o Senhor é cheio de bondade e de misericórdia.;dinamico
O sacerdote que oferecer um holocausto por alguém ficará com o couro do animal.;dinamico
Assim, Moisés estendeu a vara sobre a terra do Egito, e o Senhor fez soprar um vento leste sobre a terra durante todo o dia e toda a noite. Quando amanheceu, o vento leste havia trazido os gafanhotos.;dinamico
Assim elas trazem condenação sobre si, por haverem rompido seu primeiro compromisso.;dinamico
Em Jope havia uma discípula chamada Tabita, que em grego é Dorcas , que se dedicava a praticar boas obras e dar esmolas.;dinamico
Da mesma forma, vocês, maridos, honrem sua esposa. Sejam compreensivos no convívio com ela, pois, ainda que seja mais frágil que vocês, ela é igualmente participante da dádiva de nova vida concedida por Deus. Tratem-na de maneira correta, para que nada atrapalhe suas orações. Instruções para todos os irmãos em Cristo;dinamico
"“A derrota de Moabe está próxima; a sua desgraça vem rapidamente.";dinamico
Pois o Senhor se desagradará disso e dele desviará sua ira.;dinamico
e escolheu para nós a nossa herança, o orgulho de Jacó, a quem amou.Pausa;dinamico
Rute, a moabita, acrescentou: “Boaz disse que devo voltar e trabalhar com seus ceifeiros até que terminem toda a colheita ”.;dinamico
de leões que rugem e urram contra ele? Arrasaram a sua terra, queimaram as suas cidades e as deixaram desabitadas.;dinamico
E ele se pôs a chorar tão alto que os egípcios o ouviram, e a notícia chegou ao palácio do faraó.;dinamico
Ao sair do palácio do faraó, encontraram Moisés e Arão, que os esperavam do lado de fora.;dinamico
Os perversos preparam seus arcos e colocam as flechas nas cordas. Das sombras eles atiram contra os que têm coração íntegro.;dinamico
Fazia isso com todos que vinham ao rei pedir justiça e, desse modo, ia conquistando o coração de todos em Israel.;dinamico
"Pois desconhecidos me atacam, pessoas violentas tentam me matar; eles não se importam com Deus. Interlúdio";dinamico
Pois também Cristo não agradou a si próprio, mas, como está escrito: “Os insultos daqueles que te insultam caíram sobre mim ” .;dinamico
A grossura das paredes do tanque era de quatro dedos. A sua borda era como a borda de um copo, curvando-se para fora como as pétalas de um lírio. A capacidade do tanque era de mais ou menos quarenta mil litros. As carretas de bronze;dinamico
e Eliabe, filho de Helom, comandava a tribo de Zebulom.;dinamico
“Mas se, quando o sacerdote o examinar, a mancha não tiver se espalhado pela roupa, ou pela peça tecida ou entrelaçada, ou pelo objeto de couro,;dinamico
Puseram fel na minha comida e para matar-me a sede deram-me vinagre.;dinamico
Jesus continuou: — Se uma mulher que tem dez moedas de prata perder uma, vai procurá-la, não é? Ela acende uma lamparina, varre a casa e procura com muito cuidado até achá-la.;dinamico
Não deixem que Ezequias os engane. Ele não poderá livrá-los!;dinamico
Virá o dia em que os vigias gritarão da região montanhosa de Efraim: ‘ Venham, vamos subir a Sião para adorar o Senhor, nosso Deus! ’ ”.;dinamico
Mas nem um fio de cabelo de vocês será perdido.;dinamico
"“Então os sobreviventes desceram contra os poderosos; o povo do Senhor marchou por mim contra os guerreiros.";dinamico
O Senhor Deus diz: — O meu povo grita assim: “O Senhor mostrou que estamos certos. Vamos a Jerusalém contar ao povo o que o Senhor, nosso Deus, tem feito. ”;dinamico
Quando alguém for tentado, jamais deverá dizer: “Estou sendo tentado por Deus ”. Pois Deus não pode ser tentado pelo mal, e a ninguém tenta.;dinamico
Se você explicar estas coisas aos irmãos, será um bom servo de Cristo Jesus, nutrido pela mensagem da fé e pelo bom ensino que tem seguido.;dinamico
Quando Acabe morreu, o seu filho Acazias ficou no lugar dele como rei. O reinado de Josafá, de Judá (C);dinamico
quando todo o Israel vier apresentar-se ao Senhor, o seu Deus, no local que ele escolher, vocês lerão esta lei perante eles para que a escutem.;dinamico
e lhes ordenou: “Vocês vão fazer o seguinte: Quando entrarem de serviço no sábado, uma companhia ficará de guarda no palácio real,;dinamico
Alguns dos fariseus que estavam entre a multidão disseram: “Mestre, repreenda seus seguidores por dizerem estas coisas! ”.;dinamico
Então incendiaram a cidade e queimaram tudo o que havia nela, menos os objetos de ouro, prata, bronze e ferro. Essas coisas foram colocadas no tesouro da casa de Deus, o Senhor.;dinamico
Então os discípulos entenderam que era de João Batista que ele tinha falado. A Cura de um Menino Endemoninhado (B);dinamico
"Seu primeiro pai pecou; seus porta-vozes se rebelaram contra mim.";dinamico
Então Jacó disse a José: “Morrerei em breve, mas Deus estará com vocês e os levará de volta a Canaã, a terra de seus antepassados.;dinamico
Estou quase desfalecido, aguardando a tua salvação, mas na tua palavra coloquei a minha esperança.;dinamico
Da segunda vez que foram, José revelou sua identidade a seus irmãos e os apresentou ao faraó.;dinamico
No dia sete do quinto mês do ano dezenove do reinado de Nabucodonosor, da Babilônia, Nebuzaradã, conselheiro do rei e comandante-geral do seu exército, entrou em Jerusalém.;dinamico
Antes que viesse essa fé, estávamos sob a custódia da Lei, nela encerrados, até que a fé que haveria de vir fosse revelada.;dinamico
“A mulher não deve usar roupas de homem, e o homem não deve usar roupas de mulher. Quem age desse modo é detestável aos olhos do Senhor, seu Deus.;dinamico
"“Antes de entrar em trabalho de parto, ela dá à luz; antes de lhe sobrevirem as dores, ela ganha um menino.";dinamico
Estende tua mão com poder para curar, e que sinais e maravilhas sejam realizados por meio do nome de teu santo Servo Jesus ”.;dinamico
Quando ouviu dizer que Jesus tinha vindo da Judeia para a Galileia, foi pedir a ele que fosse a Cafarnaum e curasse o seu filho, que estava morrendo.;dinamico
Eles perguntaram: “Então por que Moisés disse na lei que o homem poderia dar à esposa um certificado de divórcio e mandá-la embora? ”.;dinamico
"Então todos viram umas coisas parecidas com chamas, que se espalharam como línguas de fogo; e cada pessoa foi tocada por uma dessas línguas.";dinamico
Ele disse isso quando ensinava na sinagoga de Cafarnaum. Muitos Discípulos Abandonam Jesus;dinamico
Estava sendo servido o jantar, e o Diabo já havia induzido Judas Iscariotes, filho de Simão, a trair Jesus.;dinamico
E continuou: — Eu, Nabucodonosor, vivia sossegado no meu palácio, e tudo ia muito bem.;dinamico
De repente veio do céu um som, como de um vento muito forte, e encheu toda a casa na qual estavam assentados.;dinamico
Eles acham estranho que vocês não se lancem com eles na mesma torrente de imoralidade, e por isso os insultam.;dinamico
— E eles foram. Ao meio-dia e às três horas da tarde o dono da plantação fez a mesma coisa com outros trabalhadores.;dinamico
Felizes são vocês quando os odiarem e os excluírem, quando zombarem de vocês e os caluniarem como se fossem maus porque seguem o Filho do Homem.;dinamico
Estêvão respondeu: “Irmãos e pais, ouçam-me! O Deus glorioso apareceu a nosso antepassado Abraão na Mesopotâmia, antes de ele se estabelecer em Harã,;dinamico
Sim, vocês, os que creem, reconhecem a honra que lhe é devida. Mas, para os que não creem, “A pedra que os construtores rejeitaram se tornou a pedra angular ”.;dinamico
"Quando eu os alimentava, ficavam satisfeitos; quando ficavam satisfeitos, se orgulhavam, e então me esqueciam.";dinamico
Eles pensam que eu esqueço todos os seus pecados. Estão rodeados pelas suas maldades, e não posso deixar de vê-las. Mentiras, ódio e traição;dinamico
Quando ele morreu, foi de uma vez por todas, para quebrar o poder do pecado. Mas agora que ele vive, é para a glória de Deus.;dinamico
Visto que vocês se destacam em tantos aspectos — na fé, nos discursos eloquentes, no conhecimento, no entusiasmo e no amor que receberam de nós —, queríamos que também se destacassem no generoso ato de contribuir.;dinamico
“Pereça o dia do meu nascimento e a noite em que se disse: ‘ Nasceu um menino! ’;dinamico
“Dê as seguintes instruções ao povo de Israel. Se uma mulher engravidar e der à luz um filho, ficará cerimonialmente impura por sete dias, como acontece durante a menstruação.;dinamico
Como disse a Moisés, eu lhes darei toda a terra que pisarem.;dinamico
O amor consiste em fazer o que Deus nos ordenou, e ele ordenou que amemos uns aos outros, como vocês ouviram desde o princípio.;dinamico
Venham! Vejam as obras do Senhor, seus feitos estarrecedores na terra.;dinamico
"Duzentos homens saíram de Jerusalém com Absalão, como convidados; eles não sabiam nada daquele plano e foram com toda a boa-fé.";dinamico
Agora tenho certeza de que você será rei e de que o reino de Israel será firmado em suas mãos.;dinamico
"Como são deliciosas as suas carícias, minha namorada, minha noiva! O seu amor é melhor do que o vinho; o seu perfume é o mais agradável que existe.";dinamico
Não estou dizendo que já obtive tudo isso, que já alcancei a perfeição. Mas prossigo a fim de conquistar essa perfeição para a qual Cristo Jesus me conquistou.;dinamico
“Ah! Se Deus me desse o que estou pedindo! Ah! Se Deus respondesse à minha oração!;dinamico
"É tolice tratar os outros com desprezo; o homem prudente prefere ficar calado.";dinamico
Os sacrifícios, que os israelitas agora fazem em campo aberto, passarão a trazer ao Senhor, entregando-os ao sacerdote, para oferecê-los ao Senhor, à entrada da Tenda do Encontro, e os sacrificarão como ofertas de comunhão.;dinamico
Será que agora, por ter dito a verdade, eu me tornei inimigo de vocês?;dinamico
Então seus conselheiros sugeriram: “Permita que procuremos em todo o império moças belas e virgens para o rei.;dinamico
Agora, porém, vocês se vangloriam das suas pretensões. Toda vanglória como essa é maligna.;dinamico
Afinal, o que foram ver? Um profeta? Sim, eu lhes digo, e mais que profeta.;dinamico
Quem fala em línguas fortalece a si mesmo, mas quem profetiza fortalece toda a igreja.;dinamico
Acima de tudo, porém, revistam-se do amor, que é o elo perfeito.;dinamico
Estas varas serão colocadas nas argolas, dos dois lados do altar, quando este for carregado.;dinamico
Vocês não podem beber do cálice do Senhor e também do cálice dos demônios. Vocês não podem comer na mesa do Senhor e também na mesa dos demônios.;dinamico
a fim de que saibam escolher o melhor. Assim, no dia da vinda de Cristo, vocês estarão livres de toda impureza e de qualquer culpa.;dinamico
"Visto que Herodes não glorificou a Deus, imediatamente um anjo do Senhor o feriu; e ele morreu comido por vermes.";dinamico
Na ocasião em que Abiatar, filho de Aimeleque, escapou e foi se juntar a Davi em Queila, ele levou o manto sacerdotal.;dinamico
Cantem louvores a Deus. Cantem louvores ao nosso Rei.;dinamico
Quando Jesus disse isso, muitos creram nele. Os escravos e os livres;dinamico
Da tribo de Benjamim deram quatro cidades: Gibeão, Geba,;dinamico
Três vezes orei ao Senhor, pedindo que ele me tirasse esse sofrimento.;dinamico
Eles têm pressa de fazer o mal e estão sempre prontos para matar.;dinamico
Mas Sambalate, da cidade de Bete-Horom, e Tobias, um oficial do país de Amom, ficaram muito zangados quando souberam que alguém tinha vindo para ajudar o povo de Israel.;dinamico
Em cada igreja os apóstolos escolhiam presbíteros. Eles oravam, jejuavam e entregavam os presbíteros à proteção do Senhor, em quem estes haviam crido.;dinamico
Aí alguns mestres da Lei e fariseus levaram a Jesus uma mulher que tinha sido apanhada em adultério e a obrigaram a ficar de pé no meio de todos.;dinamico
Por isso, eu choro pela cidade de Jazer e também pelas parreiras de Sibma. Com as minhas lágrimas, rego as cidades de Hesbom e de Eleal, pois não se ouvem mais os gritos de alegria dos que ali fazem as suas colheitas.;dinamico
Escutem quando eu os corrijo. Eu darei bons conselhos e repartirei a minha sabedoria com vocês.;dinamico
Escrevo para vocês esta pequena carta com a ajuda de Silas, a quem eu considero um fiel irmão na fé. Quero animá-los e dar o meu testemunho de que as bênçãos que vocês têm recebido são uma prova verdadeira da graça de Deus. Continuem firmes, pois, nessa graça.;dinamico
Trabalhem com entusiasmo e não sejam preguiçosos. Sirvam o Senhor com o coração cheio de fervor.;dinamico
Pois, não entendendo a maneira como Deus declara as pessoas justas diante dele, apegam-se a seu próprio modo de se tornar justos tentando seguir a lei, e recusam a maneira de Deus.;dinamico
“No oitavo dia convoquem uma assembléia e não façam trabalho algum.;dinamico
lhe perguntaram: “Se você não é o Cristo, nem Elias, nem o Profeta, que direito tem de batizar? ”.;dinamico
Todas as cortinas eram do mesmo tamanho, medindo doze metros e meio de comprimento por um metro e oitenta de largura.;dinamico
Não comerão a carne desses animais nem tocarão em seu cadáver. São cerimonialmente impuros para vocês.;dinamico
Quando Davi soube que Saul e seus homens o procuravam, foi ainda mais para o interior do deserto, até a grande rocha, e permaneceu no deserto de Maom. Saul, porém, continuou a persegui-lo naquela região.;dinamico
Tinham caudas que ferroavam como escorpiões, e por cinco meses tiveram poder para atormentar as pessoas.;dinamico
"Quanto a mim, os meus pés quase tropeçaram; por pouco não escorreguei.";dinamico
"Louvarei a Deus com uma canção; anunciarei com gratidão a sua grandeza.";dinamico
O coração do faraó, porém, permaneceu endurecido. Ele continuou se recusando a ouvir, exatamente como o Senhor tinha dito. A praga de sangue;dinamico
Venham depressa! Comecem a lamentar! Que seus olhos se encham de lágrimas.;dinamico
“Portanto, certamente vêm os dias ”, declara o Senhor,“ quando castigarei as suas imagens esculpidas, e por toda a sua terra os feridos gemerão.;dinamico
Então Pedro compreendeu o que estava acontecendo e disse: — Agora sei que, de fato, o Senhor mandou o seu anjo e me livrou do poder de Herodes e de tudo o que os judeus tinham a intenção de me fazer.;dinamico
as cortinas externas do pátio com as suas colunas e bases e a cortina para a entrada do pátio, as cordas e estacas da tenda do pátio, todos os utensílios para o tabernáculo, a Tenda do Encontro,;dinamico
Aqueles cinco homens que haviam ido espiar a terra ao redor de Laís disseram aos seus companheiros: — Vocês sabiam que numa dessas casas há um ídolo de madeira folheado a prata? Há também outros ídolos e uma roupa de sacerdote. O que vocês acham que devemos fazer?;dinamico
Nessa época, o exército do faraó do Egito partiu de sua terra, preparado para guerrear. Quando o exército babilônio soube disso, suspendeu o cerco de Jerusalém.;dinamico
Agora, porém, sua perversidade se tornou evidente para todo o mundo, e você é desprezada por Edom, por todos os vizinhos dele e pela Filístia.;dinamico
Os egípcios estavam sepultando os seus primeiros filhos que o Senhor havia matado. Assim, o Senhor mostrou que era mais poderoso do que os deuses do Egito.;dinamico
“Depois de estar ausente por vários anos, voltei a Jerusalém com dinheiro para ajudar meu povo e apresentar ofertas.;dinamico
Quando Isaque acabou de abençoar Jacó, mal tendo ele saído da presença do pai, seu irmão Esaú chegou da caçada.;dinamico
Pois as tuas flechas me atravessaram, e a tua mão me atingiu.;dinamico
Tu lhes disseste que santificassem o sábado e lhes deste as tuas leis por meio do teu servo Moisés.;dinamico
Então Moisés disse ao povo: “Tenham o cuidado de obedecer a todos os mandamentos do Senhor, seu Deus, não se desviando deles em nada.;dinamico
“Faça-lhes calções de linho que vão da cintura até a coxa, para cobrirem a sua nudez.;dinamico
Jacó ficou morando na terra de Canaã, onde o seu pai tinha vivido.;dinamico
Ordene e ensine estas coisas.;dinamico
Pouco depois Hirão, rei de Tiro, enviou a Davi uma delegação, que trouxe toras de cedro e também carpinteiros e pedreiros que construíram um palácio para Davi.;dinamico
"Eu encontrei uma coisa que é mais amarga do que a morte — um certo tipo de mulher. O amor que ela oferece é uma armadilha ou uma rede para pegar você; os seus braços são correntes para prendê-lo. O homem que agrada a Deus consegue fugir dela, mas o pecador, não.";dinamico
Seis dias depois, Jesus tomou consigo Pedro, Tiago e João e os levou a um alto monte, onde ficaram a sós. Ali ele foi transfigurado diante deles.;dinamico
Os cortadores de pavio e os apagadores também serão de ouro puro.;dinamico
"Tirou-me a paz; esqueci-me o que é prosperidade.";dinamico
A lei veio para aumentar o mal. Mas, onde aumentou o pecado, a graça de Deus aumentou muito mais ainda.;dinamico
"Afastaste de mim os meus amigos e para eles me tornaste repulsivo; estou preso numa armadilha, e não há como escapar.";dinamico
Para os que são puros, tudo é puro. Mas, para os corruptos e descrentes, nada é puro, pois têm a mente e a consciência corrompidas.;dinamico
Regozijem-se os céus e exulte a terra! Ressoe o mar e tudo o que nele existe!;dinamico
Façam tudo para conservar, por meio da paz que une vocês, a união que o Espírito dá.;dinamico
Comam o animal na cidade em que morarem. Qualquer pessoa poderá comê-lo, esteja cerimonialmente pura ou impura, assim como qualquer um pode comer uma gazela ou um veado.;dinamico
— O rico disse: “Nesse caso, Pai Abraão, peço que mande Lázaro até a casa do meu pai;dinamico
Por isso ele os destruiu como se a vida deles fosse um sopro, como um desastre que acontece de repente.;dinamico
Os apóstolos reuniram-se a Jesus e lhe relataram tudo o que tinham feito e ensinado.;dinamico
O cinturão e o colete por ele preso foram feitos da mesma peça. O cinturão também foi feito de linho fino trançado, de fios de ouro e de fios de tecidos azul, roxo e vermelho, como o Senhor tinha ordenado a Moisés.;dinamico
Deus fez com que houvesse fome na terra deles e deixou o seu povo sem alimento.;dinamico
Tu, Senhor, guardarás em perfeita paz aquele cujo propósito está firme, porque em ti confia.;dinamico
Portanto, Deus lhe diz que, por causa daquilo que ele vai fazer agora, o senhor vai saber que ele é Deus, o Senhor. Ó rei, agora eu vou bater na água do rio com este bastão que estou segurando, e a água vai virar sangue.;dinamico
Mesmo que vocês me tragam holocaustos e ofertas de cereal, isso não me agradará. Mesmo que me tragam as melhores ofertas de comunhão , não darei a menor atenção a elas.;dinamico
e Hazael perguntou: — Por que é que o senhor está chorando? Eliseu respondeu: — Porque sei das coisas terríveis que você vai fazer contra o povo de Israel. E continuou: — Você vai pôr fogo nas fortalezas de Israel, vai matar os moços, esmagar as crianças e rasgar a barriga das mulheres grávidas.;dinamico
Depois continuava para o leste, até Gate-Héfer, Ete-Cazim e Rimom, e fazia uma curva na direção de Neá.;dinamico
Então fiz um novo juramento no deserto. Jurei que ia espalhar os israelitas pelo mundo inteiro.;dinamico
“Também entregue a mim os machos das primeiras crias das vacas, das ovelhas e das cabras. Deixe o animal com a mãe por sete dias e, no oitavo, entregue-o a mim.;dinamico
João vestia roupas tecidas com pelos de camelo, usava um cinto de couro e alimentava-se de gafanhotos e mel silvestre.;dinamico
"Vocês têm ódio daqueles que defendem a justiça e detestam as testemunhas que falam a verdade;";dinamico
“Não, Senhor ”, respondeu ela. E Jesus disse:“ Eu também não a condeno. Vá e não peque mais ”. Jesus, a luz do mundo;dinamico
Este é aquele a quem eu me referi, quando disse: Vem depois de mim um homem que é superior a mim, porque já existia antes de mim.;dinamico
O homem enriqueceu, e a sua riqueza continuou a aumentar, até que ficou riquíssimo.;dinamico
“Tragam para cá ”, disse ele.;dinamico
O homem me conduziu pela água e, enquanto caminhávamos, ele ia medindo. Quando percorremos quinhentos metros, ele me levou para o outro lado do rio. Ali a água chegava a meus tornozelos.;dinamico
“No passado, Deus não levou em conta a ignorância das pessoas acerca dessas coisas, mas agora ele ordena que todos, em todo lugar, se arrependam.;dinamico
"Seus líderes são rebeldes, amigos de ladrões; todos eles amam o suborno e andam atrás de presentes. Eles não defendem os direitos do órfão, e não tomam conhecimento da causa da viúva.";dinamico
E o Senhor disse a Moisés: — Você vai morrer logo, e então este povo se tornará infiel, indo atrás dos deuses da terra em que vão entrar. Eles me abandonarão e assim quebrarão a aliança que fiz com eles.;dinamico
Isso é um símbolo para hoje. Quer dizer que as ofertas e os sacrifícios de animais oferecidos a Deus não tornam perfeito o coração das pessoas que o adoram.;dinamico
"Eu posso não ser um orador eloqüente; contudo tenho conhecimento. De fato, já manifestamos isso a vocês em todo tipo de situação.";dinamico
E então, ó rei, que a moça que mais lhe agradar seja a rainha no lugar de Vasti. O rei gostou da ideia e fez o que lhe sugeriram.;dinamico
O Senhor Deus ainda me disse o seguinte: — O povo de Judá e os moradores de Jerusalém estão se revoltando contra mim.;dinamico
Não se vendem dois pardais por uma moedinha ? Contudo, nenhum deles cai no chão sem o consentimento do Pai de vocês.;dinamico
Ele perguntou: ‘ Quem é você? ’. E eu respondi: ‘ Sou amalequita ’.;dinamico
Havia ali um oficial romano que tinha um empregado a quem estimava muito. O empregado estava gravemente doente, quase morto.;dinamico
Fujam para salvar a vida! Escondam-se no deserto!;dinamico
Então Pedro o levou para um lado e começou a repreendê-lo, dizendo: — Que Deus não permita! Isso nunca vai acontecer com o senhor!;dinamico
“Ouçam! O semeador saiu a semear.;dinamico
Pois aqueles que são guiados pelo Espírito de Deus são filhos de Deus.;dinamico
Mas Edom insistiu: “Vocês não poderão atravessar ”. Então Edom os atacou com um exército grande e poderoso.;dinamico
No batismo, vocês foram sepultados com Cristo e, com ele, foram ressuscitados para a nova vida por meio da fé no grande poder de Deus, que ressuscitou Cristo dos mortos.;dinamico
A lei de Moisés exigia que os sacerdotes, os descendentes de Levi, recebessem o dízimo de seus irmãos israelitas, que também são descendentes de Abraão.;dinamico
“Suponhamos que um homem diga a Deus: ‘ Sou culpado, mas não vou mais pecar.;dinamico
e três mil e trezentos capatazes que supervisionavam o trabalho e comandavam os operários.;dinamico
Quando Isabel ouviu a saudação de Maria, a criança se mexeu na barriga dela. Então, cheia do poder do Espírito Santo,;dinamico
Sejam bons administradores dos diferentes dons que receberam de Deus. Que cada um use o seu próprio dom para o bem dos outros!;dinamico
Pois todo aquele que me encontra, encontra a vida e recebe o favor do Senhor.;dinamico
"Disse-lhe o Senhor: “Duas nações estão em seu ventre, já desde as suas entranhas dois povos se separarão; um deles será mais forte que o outro, mas o mais velho servirá ao mais novo ”.";dinamico
Saul perguntou: — Se formos lá, o que vamos levar para ele? Não há comida nas nossas sacolas, e não temos nada para lhe dar. Ou será que temos?;dinamico
Então me alegrarei no Senhor, exultarei porque ele me salva.;dinamico
Ele respondeu: “Vocês nunca leram o que fez Davi quando ele e seus companheiros estavam necessitados e com fome?;dinamico
E digo ainda que é mais difícil um rico entrar no Reino de Deus do que um camelo passar pelo fundo de uma agulha.;dinamico
Chegou a ver três gerações de descendentes de seu filho Efraim e o nascimento dos filhos de Maquir, filho de Manassés, os quais ele tomou para si como se fossem seus.;dinamico
Tudo isso aconteceu em Betânia, do outro lado do Jordão, onde João estava batizando. Jesus, o Cordeiro de Deus;dinamico
"e disse: — Ó rei, eu peço que perdoe o mal que lhe fiz no dia em que o senhor saiu de Jerusalém. Esqueça o que eu fiz; nunca mais pense nisso.";dinamico
Tudo isso aconteceu na sexta-feira, o dia da preparação, antes do sábado. Ao entardecer,;dinamico
"Vejam as minhas mãos e os meus pés. Sou eu mesmo! Toquem-me e vejam; um espírito não tem carne nem ossos, como vocês estão vendo que eu tenho ”.";dinamico
Eles se dedicavam ao ensino dos apóstolos e à comunhão, ao partir do pão e às orações.;dinamico
Os planos dos que não têm juízo são pecados. Todos odeiam quem vive zombando dos outros. —;dinamico
Mais tarde, na casa de Levi, Jesus e seus discípulos estavam à mesa, acompanhados de um grande número de cobradores de impostos e outros pecadores, pois eram muitos os que o seguiam.;dinamico
Levanta o pobre do pó e do monte de cinzas tira o necessitado. Coloca-os entre príncipes e os faz sentar em lugares de honra. Ao Senhor pertencem os alicerces da terra, e sobre eles firmou o mundo.;dinamico
Com certeza vocês sabem que, quando fomos batizados para ficarmos unidos com Cristo Jesus, fomos batizados para ficarmos unidos também com a sua morte.;dinamico
Quando entrarem pelo portão do pátio de dentro do Templo, deverão vestir roupas de linho. Quando estiverem de serviço no pátio de dentro ou no Templo, não deverão usar nada que seja feito de lã.;dinamico
Senhor, meu coração não é orgulhoso, e meus olhos não são arrogantes. Não me envolvo com questões grandiosas ou maravilhosas demais para minha compreensão.;dinamico
“Filho do Diabo e inimigo de tudo o que é justo! Você está cheio de toda espécie de engano e maldade. Quando é que vai parar de perverter os retos caminhos do Senhor?;dinamico
mas veja quanta força tem e como são poderosos os seus músculos!;dinamico
Vejam que somos declarados justos pelo que fazemos, e não apenas pela fé.;dinamico
"Porque assim diz o Senhor: “Não entre numa casa onde há luto; não vá prantear nem apresentar condolências, porque retirei a minha paz, o meu amor leal e a minha compaixão deste povo ”, declara o Senhor.";dinamico
Ouça! Eu o farei tomar a decisão de retornar ao seu próprio país, quando ele ouvir certa notícia. E lá o farei morrer à espada ’ ”.;dinamico
Nasci antes das montanhas, antes de os morros serem colocados nos seus lugares,;dinamico
Aquele que estiver puro a aspergirá sobre a pessoa impura no terceiro e no sétimo dia, e no sétimo dia deverá purificá-la. Aquele que estiver sendo purificado lavará as suas roupas e se banhará com água, e naquela tarde estará puro.;dinamico
"Por isso, não deixo de te louvar; o dia todo declaro tua glória.";dinamico
O Deus que concede perseverança e ânimo dê-lhes um espírito de unidade, segundo Cristo Jesus,;dinamico
Mas Josafá perguntou: “Será que não há aqui profeta do Senhor, para que possamos consultar o Senhor por meio dele? ” Um conselheiro do rei de Israel respondeu:“ Eliseu, filho de Safate, está aqui. Ele era auxiliar de Elias ”.;dinamico
Agiu com mão forte e braço poderoso. Seu amor dura para sempre!;dinamico
Quando voltaram e contaram a Jeú, ele disse: “Isso cumpre a mensagem do Senhor, anunciada por meio de seu servo Elias, de Tisbe: ‘ Cães devorarão o corpo de Jezabel no campo em Jezreel.;dinamico
“Estas são as instruções sobre os diferentes tipos de oferta de paz que podem ser apresentados ao Senhor.;dinamico
Saudações a todo o povo de Deus que pertence a Cristo Jesus. Os irmãos que estão aqui comigo mandam saudações para vocês.;dinamico
"Ó Senhor, que variedade de coisas criaste! Fizeste todas elas com sabedoria; a terra está cheia de tuas criaturas.";dinamico
Meu filho, coma mel, pois o mel faz bem. Assim como o favo de mel é doce na sua língua,;dinamico
Por acaso essa bênção é apenas para os judeus, ou se estende também aos gentios incircuncidados? Já dissemos que Deus considerou Abraão justo por meio de sua fé.;dinamico
Depois trocará de roupa e levará as cinzas para fora do acampamento, a um lugar cerimonialmente puro.;dinamico
Junto com os pães ofereçam sete carneirinhos de um ano, sem defeito, um touro novo e dois carneiros. Esses animais deverão ser apresentados ao Senhor como uma oferta que vai ser completamente queimada, junto com as ofertas de trigo e de vinho. O cheiro dessa oferta de alimento é agradável ao Senhor.;dinamico
Jacó chegou perto de Isaque, e ele o apalpou e disse: — A sua voz é a voz de Jacó, mas as mãos parecem as mãos de Esaú.;dinamico
“Ainda não entendem? ”, perguntou Jesus.;dinamico
Portanto, estou disposto a suportar qualquer coisa se isso trouxer salvação e glória eterna em Cristo Jesus para os que foram escolhidos.;dinamico
Os fariseus, que tinham grande amor ao dinheiro, ouviam isso tudo e zombavam de Jesus.;dinamico
Jesus os advertiu: “Fiquem atentos! Tenham cuidado com o fermento dos fariseus e saduceus ”.;dinamico
Pois um menino nos nasceu, um filho nos foi dado. O governo estará sobre seus ombros, e ele será chamado de Maravilhoso Conselheiro, Deus Poderoso, Pai Eterno e Príncipe da Paz.;dinamico
Ao cair da tarde daquele primeiro dia da semana, estando os discípulos reunidos a portas trancadas, por medo dos judeus, Jesus entrou, pôs-se no meio deles e disse: “Paz seja com vocês! ”;dinamico
Mas quem é você, ó homem, para questionar a Deus? “Acaso aquilo que é formado pode dizer ao que o formou: ‘ Por que me fizeste assim? ’ ”;dinamico
"O ímpio dá atenção aos lábios maus; o mentiroso dá ouvidos à língua destruidora.";dinamico
Naquele momento, o véu do santuário rasgou-se em duas partes, de alto a baixo. A terra tremeu, e as rochas se partiram.;dinamico
"“Pisei uvas sozinho no tanque de prensar; não havia ninguém para me ajudar. Em minha ira, esmaguei meus inimigos como se fossem uvas. Em minha fúria, pisoteei meus adversários; seu sangue manchou minhas roupas.";dinamico
Lá dentro, em polvorosa, o povo todo gritava, e cada um dizia uma coisa. Na verdade, a maioria nem sabia por que estava ali.;dinamico
(Os benjamitas souberam que os israelitas haviam subido a Mispá.) Os israelitas perguntaram: “Como aconteceu essa perversidade? ”;dinamico
mas eles não deram ouvidos nem obedeceram. Recusaram-se teimosamente a prestar atenção e não aceitaram minha disciplina.;dinamico
Jesus também contou esta parábola para os que achavam que eram muito bons e desprezavam os outros:;dinamico
Ela tornou a viver e se levantou imediatamente. Aí Jesus mandou que dessem comida a ela.;dinamico
No Dia do Juízo o povo de Nínive vai se levantar e acusar vocês, pois eles se arrependeram dos seus pecados quando ouviram a pregação de Jonas. E eu afirmo que o que está aqui é mais importante do que Jonas.;dinamico
