text;style
"Todos aqueles que pecam sem conhecer a lei de Deus se perderão sem essa lei; mas todos aqueles que pecam conhecendo a lei serão julgados por ela.";simples
Algumas pessoas que estavam ali ouviram isso e disseram: — Ele está chamando Elias.;simples
E Dalila disse: — Você continua mentindo e caçoando de mim. Diga como é que alguém pode amarrar você. Ele respondeu: — Se você tecer num tear as sete tranças do meu cabelo e prendê-las com um prego grande de madeira, eu ficarei fraco e serei como qualquer um.;simples
e disse: — O Senhor, o Deus de Israel, diz: “Eu tirei vocês do Egito e os livrei dos egípcios e de todos os outros povos que os maltratavam.;simples
— Mas, quando conquistarem as cidades que ficam na terra que o Senhor, nosso Deus, está dando a vocês, matem todos os moradores.;simples
Os aros das rodas eram cobertos de olhos.;simples
Eu aumentarei muito os descendentes do meu servo Davi e os sacerdotes da tribo de Levi. Aumentarei tanto, que será tão impossível contá-los como é impossível contar as estrelas do céu ou os grãos de areia da praia.;simples
No dia em que terminaram os quatrocentos e trinta anos, todas as tribos do povo de Deus, o Senhor, saíram do Egito.;simples
Eu mesmo vou mostrar a Saulo tudo o que ele terá de sofrer por minha causa.;simples
Deus sabe quando neste país os prisioneiros são massacrados sem compaixão.;simples
Ponha a pia entre a Tenda e o altar e encha com água.;simples
— Então o sacerdote fará com que a mulher concorde com o seguinte juramento dito por ele: “Se você, estando debaixo da autoridade do seu marido, não teve relações com outro homem, nem cometeu com outro homem nenhum ato que a tenha tornado impura, então que nada lhe aconteça quando beber esta água amarga que traz maldição.;simples
Lobos e ovelhas viverão em paz, leopardos e cabritinhos descansarão juntos. Bezerros e leões comerão uns com os outros, e crianças pequenas os guiarão.;simples
"Somente ele é a rocha que me salva; ele é o meu protetor, e eu não serei abalado.";simples
Assim o amor em nós é totalmente verdadeiro para que tenhamos coragem no Dia do Juízo, porque a nossa vida neste mundo é como a vida de Cristo.;simples
"Por isso, Jeorão saiu com todos os seus carros de guerra e foi até Zair; ali eles foram cercados pelos edomitas. Para escapar, Jeorão e os comandantes dos seus carros de guerra atacaram os edomitas durante a noite, e os soldados de Jeorão fugiram para as suas casas.";simples
Eu darei às minhas ovelhas um rei que será como o meu servo Davi, para ser o seu único pastor. Ele será o seu pastor e cuidará delas.;simples
Quem despreza o que o pai ensina é tolo, mas quem aceita a sua correção é sábio.;simples
Eles foram falar com Jesus e lhe pediram com insistência: — Esse homem merece, de fato, a sua ajuda,;simples
O Senhor fará de você, Edom, uma nação fraca, e ninguém o respeitará.;simples
As sete vacas magras e feias que saíram do rio depois das bonitas e também as sete espigas secas e queimadas pelo vento quente do deserto são sete anos em que vai faltar comida.;simples
"Vocês são meus parentes, da minha própria carne e do meu próprio sangue; por que vocês seriam os últimos a ajudar a me trazer de volta?";simples
Então o rei disse: — Se vocês não forem muito longe, eu os deixarei ir ao deserto oferecer sacrifícios ao Senhor, seu Deus. Orem também por mim.;simples
O Senhor Deus fez com que os moradores dessas cidades teimassem em lutar contra o povo de Israel, para que, assim, fossem completamente destruídos e mortos sem dó nem piedade. O Senhor havia ordenado isso a Moisés.;simples
E os israelitas casaram com essa gente e adoraram os seus deuses. Otoniel;simples
Eles foram até a região montanhosa e chegaram ao vale de Escol. Depois de verem o que havia no vale,;simples
Moradores da Fenícia, chorem de dor! Fujam para a Espanha!;simples
Quem já ouviu falar de uma coisa assim? Quem já viu isso acontecer? Pois será que um país pode nascer num dia só? Uma nação aparece assim num instante? Mas foi isto mesmo que aconteceu com Sião: assim que sentiu dores de parto, ela deu à luz os seus filhos.;simples
Não deixem que Ezequias os engane, fazendo vocês pensarem que Deus vai salvá-los. Será que os deuses das outras nações as salvaram do rei da Assíria?;simples
Davi respondeu: — Muito bem. Eu farei um acordo com você, porém com uma condição: quando vier falar comigo, você vai me trazer Mical, filha de Saul.;simples
O Senhor diz ao povo de Israel: — Eu reunirei todos vocês que restarem e os trarei de volta para a Terra Prometida, como o pastor leva as ovelhas para o pasto ou as recolhe no curral. E mais uma vez as cidades do país ficarão movimentadas e cheias de gente.;simples
Quando alguns negociantes midianitas passaram por ali, os irmãos de José o tiraram do poço e o venderam aos ismaelitas por vinte barras de prata. E os ismaelitas levaram José para o Egito.;simples
e escrevam nelas todas essas leis e mandamentos. Vocês vão entrar na terra boa e rica que o Senhor, o Deus dos nossos antepassados, está dando a vocês, conforme prometeu.;simples
"Os meus inimigos querem me matar; eles falam contra mim e planejam a minha morte.";simples
E chegou aos ouvidos do rei de Jericó a seguinte notícia: — Alguns israelitas chegaram aqui de noite para espionar a terra.;simples
e aos cinquenta anos deixará de trabalhar.;simples
O Senhor Deus é Rei. Ele está vestido de majestade e coberto de poder. A terra está firme no seu lugar e não pode ser abalada.;simples
Ele dá alimento aos que o temem e nunca esquece a sua aliança.;simples
Eu sou uma muralha, e os meus seios são as suas torres. Por isso, o meu amado está certo de que estou bem protegida e segura.;simples
Você vai abrir os olhos deles a fim de que eles saiam da escuridão para a luz e do poder de Satanás para Deus. Então, por meio da fé em mim, eles serão perdoados dos seus pecados e passarão a ser parte do povo escolhido de Deus. ” Paulo fala sobre o seu trabalho;simples
Já pedi aos discípulos do senhor que expulsassem o espírito mau, mas eles não conseguiram.;simples
A Deus, o Senhor, pedi uma coisa, e o que eu quero é só isto: que ele me deixe viver na sua casa todos os dias da minha vida, para sentir, maravilhado, a sua bondade e pedir a sua orientação.;simples
Como são maravilhosas as coisas boas que guardas para aqueles que te temem! Todos podem ver como tu és bom e como proteges os que confiam em ti.;simples
Eu afirmo a vocês que o que está aqui é mais importante do que o Templo.;simples
porque isto é o meu sangue, que é derramado em favor de muitos para o perdão dos pecados, o sangue que garante a aliança feita por Deus com o seu povo.;simples
porque eles se afastaram dele e não quiseram obedecer a nenhum dos seus mandamentos.;simples
"É o Egito, subindo como o Nilo, como um rio alagando as suas margens. O Egito disse: ‘ Vou subir e cobrir o mundo; vou destruir as cidades e os seus moradores.";simples
Eu continuei a orar, e a confessar os meus pecados e também os do meu povo, e a fazer ao Senhor, meu Deus, as minhas súplicas em favor do seu monte santo.;simples
E, porque Jesus Cristo fez o que Deus quis, nós somos purificados do pecado pela oferta que ele fez, uma vez por todas, do seu próprio corpo.;simples
— Meu senhor, — disse Davi — eu tomo conta das ovelhas do meu pai. Quando um leão ou um urso carrega uma ovelha,;simples
— E, se nem assim vocês me obedecerem, mas continuarem a me desafiar,;simples
Vez após vez Deus salvará você do perigo e não deixará que nenhum mal lhe aconteça.;simples
As pedras de ágata foram preparadas e montadas em engastes de ouro. E, com muita habilidade, gravaram nas pedras os nomes dos filhos de Jacó.;simples
Aí eles perguntaram: — Mestre, quando será isso? Que sinal haverá para mostrar quando é que isso vai acontecer?;simples
Depois Jesus disse para aquela gente: — Vocês vêm com espadas e porretes para me prender como se eu fosse um bandido? Eu estava todos os dias ensinando no pátio do Templo, e vocês não me prenderam.;simples
Estudo as tuas leis e examino os teus ensinamentos.;simples
e ordenou que fosse ensinada ao povo de Judá. (Esta lamentação está escrita no Livro do Justo.);simples
e a ser prudentes, puras, boas donas de casa e obedientes ao marido, a fim de que ninguém fale mal da mensagem de Deus!;simples
Porém eu sempre falarei a respeito do Deus de Jacó e lhe cantarei louvores.;simples
Quando eu quebrar o poder do Egito e acabar com a força de que tanto se gaba, a escuridão cairá sobre a cidade de Tafnes. Uma nuvem cobrirá o Egito, e os moradores de todas as suas cidades serão levados prisioneiros.;simples
O Senhor Deus diz: “Escutem, os que procuram a salvação, os que pedem a minha ajuda! Lembrem da rocha da qual foram cortados, da pedreira de onde foram tirados.;simples
"Deus se levanta e espalha os seus inimigos; os que o odeiam são derrotados e fogem da sua presença.";simples
Mas outros, que eram de Chipre e da cidade de Cirene, foram até Antioquia e falaram também aos não judeus, anunciando a eles a boa notícia a respeito do Senhor Jesus.;simples
Fazes com que o vento me carregue e numa tempestade violenta me jogas de um lado para outro.;simples
Porém os soldados de Davi haviam matado trezentos e sessenta soldados de Abner, todos eles da tribo de Benjamim.;simples
"Ele pensa assim: “Nunca fracassarei; nunca terei dificuldades. ”";simples
"Lembrem disto: quem planta pouco colhe pouco; quem planta muito colhe muito.";simples
Ainda que esteja contente com a sua vida e seja elogiado por ter sucesso,;simples
Moradores de Laquis, atrelem os cavalos aos carros! Vocês fizeram o mesmo que os israelitas, isto é, levaram o povo de Jerusalém ao pecado.;simples
Mas Pedro ficou do lado de fora, perto da porta. O outro discípulo, que era conhecido do Grande Sacerdote, saiu e falou com a empregada que tomava conta da porta. Então ela deixou Pedro entrar;simples
Vocês terão filhos e filhas, mas estrangeiros os levarão como prisioneiros.;simples
Virão sete anos em que vai haver muito alimento em todo o Egito.;simples
— E o que foi que ele disse? — perguntou o tio.;simples
— Saia daqui, vá para o leste e esconda-se perto do riacho de Querite, a leste do rio Jordão.;simples
os pedreiros e os cortadores de pedras. Também compravam a madeira e as pedras para os consertos e pagavam todas as outras despesas necessárias.;simples
e entrou no palácio. E, depois que comeu e bebeu, disse: — Peguem aquela maldita e a sepultem. Afinal de contas, ela é filha de um rei.;simples
Ajuda-me a compreender as tuas leis, e eu meditarei nos teus maravilhosos ensinamentos.;simples
Aquele que é a Palavra veio para o seu próprio país, mas o seu povo não o recebeu.;simples
Então Davi ficou com medo de Deus, o Senhor, e disse: — E agora como é que poderei levar comigo a arca da aliança?;simples
Saíste para salvar o teu povo, para salvar o rei que escolheste. Feriste o chefe dos maus e acabaste completamente com o seu exército.;simples
Preste atenção, povo tolo e sem juízo, vocês, que têm olhos, mas não veem, e ouvidos, mas não ouvem.;simples
Para o lado de trás da Tenda, o lado oeste, fizeram seis armações;simples
Ou será que você despreza a grande bondade, a tolerância e a paciência de Deus? Você sabe muito bem que ele é bom e que quer fazer com que você mude de vida.;simples
— Se eu mandar animais ferozes para matar as pessoas, e por causa deles a terra ficar tão perigosa, que ninguém possa viajar nela,;simples
Os céus anunciam que Deus é justo e que ele mesmo é quem vai julgar.;simples
Os gibeonitas então mandaram dizer a Josué no acampamento de Gilgal: — Não abandone a gente! Venha depressa nos ajudar e salvar! Todos os reis amorreus que moram nas montanhas se ajuntaram contra nós!;simples
Eu sou do meu amado, e ele me quer.;simples
Pois o que é que as Escrituras Sagradas dizem? Elas dizem: “Abraão creu em Deus, e por isso Deus o aceitou. ”;simples
Ó Senhor, tu tens feito tantas coisas e foi com sabedoria que as fizeste. A terra está cheia das tuas criaturas.;simples
Precisamos trabalhar enquanto é dia, para fazer as obras daquele que me enviou. Pois está chegando a noite, quando ninguém pode trabalhar.;simples
Depois o Egito teve um novo rei que não sabia nada a respeito de José.;simples
"Quando os gafanhotos acabaram de comer todas as plantas, eu disse a Deus, o Senhor: — Eu te peço, ó Deus, que nos perdoes. O teu povo é fraco; como poderemos resistir?";simples
Ele e o homem que o comprou combinarão o preço que deverá ser pago, de acordo com o número de anos desde o ano em que ele se vendeu até o seguinte Ano da Libertação. O cálculo será feito tendo como base o salário que um empregado recebe.;simples
"Então enviaram a arca da aliança para a cidade de Ecrom. Quando a arca chegou lá, o povo começou a gritar: — Trouxeram a arca do Deus de Israel para cá; eles querem acabar com a gente!";simples
— Não cobrem juros quando emprestarem dinheiro, comida ou qualquer outra coisa a um israelita.;simples
escuta as suas orações. Se alguém do teu povo de Israel, sentindo no seu coração o peso da desgraça, estender as mãos na direção deste Templo e orar,;simples
Aí Gideão disse: — Quando eu voltar são e salvo, derrubarei esta torre!;simples
Depois de todos eles, a mulher também morreu.;simples
"Fez o sol para governar o dia; o seu amor dura para sempre.";simples
Ele pôs esses galhos na frente dos animais, nos bebedouros onde iam beber. Ele fez isso porque eles cruzavam quando iam beber.;simples
Irmãos, sempre temos de dar graças a Deus por vocês. Para nós é certo fazer isso porque a fé que vocês têm está crescendo cada vez mais, e o amor que vocês têm uns pelos outros está se tornando cada vez maior.;simples
Façam isso com todas as cidades que ficam fora da terra onde vocês vão morar.;simples
Então oraram bem alto, assim: — Ó Senhor Deus, não nos castigues com a morte, por tirarmos a vida deste homem. Pois és tu, ó Senhor, quem está fazendo isso, e o que está acontecendo é da tua vontade.;simples
Jesus respondeu: — Este tipo de espírito só pode ser expulso com oração. Jesus fala outra vez da sua morte e da sua ressurreição (C);simples
No ano doze do reinado de Jorão, filho de Acabe, como rei de Israel, Acazias, filho de Jeorão, se tornou rei de Judá.;simples
Jeoás morreu e foi sepultado nos túmulos dos reis, em Samaria, e o seu filho Jeroboão II ficou no lugar dele como rei. A morte do rei Amazias (B);simples
Mandarei estrangeiros para destruírem o país como o vento que joga longe a palha. Quando chegar esse dia de destruição, eles atacarão de todos os lados e deixarão a terra deserta.;simples
"Quando o homem ouviu isso, fechou a cara; e, porque era muito rico, foi embora triste.";simples
Tudo isso nos mostra que o Senhor sabe como livrar das aflições as pessoas dedicadas a ele e também sabe como guardar os maus debaixo de castigo para o Dia do Julgamento.;simples
Deus, o Senhor, pela honra do seu nome, prometeu que não vai abandoná-los, pois resolveu fazer com que vocês sejam o povo dele.;simples
As suas cidades e fortalezas serão tomadas. Naquele dia, os soldados de Moabe terão tanto medo como a mulher que está com dores de parto.;simples
Mande para fora do acampamento os que estão impuros, sejam homens ou mulheres, para que não tornem impuro o lugar onde eu moro.;simples
Na casa do meu Pai há muitos quartos, e eu vou preparar um lugar para vocês. Se não fosse assim, eu já lhes teria dito.;simples
Quando as duas testemunhas acabarem de anunciar a sua mensagem, o monstro que vem do abismo lutará contra elas. Ele vencerá e as matará,;simples
e disse: — Se vocês querem que eu sepulte a minha mulher aqui, por favor, peçam a Efrom, filho de Zoar,;simples
Aí puseram naquele lugar o nome de Taberá porque ali o fogo do Senhor havia queimado no meio deles. Moisés escolhe setenta ajudantes;simples
E Sansão orou ao Senhor, dizendo: — Ó Senhor, meu Deus, peço que lembres de mim. Por favor, dá-me força só mais esta vez. Deixa que eu, de uma só vez, me vingue dos filisteus, por terem furado os meus olhos.;simples
"Abraão creu e foi abençoado; portanto, todos os que creem são abençoados como ele foi.";simples
Tanto assim que os israelitas saíram do acampamento e três dias depois chegaram às cidades onde os gibeonitas viviam, isto é, Gibeão, Cefira, Beerote e Quiriate-Jearim.;simples
Naquele momento, pelo poder do Espírito Santo, Jesus ficou muito alegre e disse: — Ó Pai, Senhor do céu e da terra, eu te agradeço porque tens mostrado às pessoas sem instrução aquilo que escondeste dos sábios e dos instruídos. Sim, ó Pai, tu tiveste prazer em fazer isso.;simples
"Então os cegos verão, e os surdos ouvirão;";simples
podem ficar certos de que ele não expulsará mais esses povos do meio de vocês. Pelo contrário, eles se tornarão perigosos para vocês, como se fossem precipícios, armadilhas, chicotes nas costas ou espinhos nos olhos. E isso continuará até que vocês desapareçam desta boa terra que o Senhor, nosso Deus, lhes deu.;simples
Amazias, o sacerdote de Betel, mandou o seguinte recado a Jeroboão, o rei de Israel: — Amós está planejando uma revolta contra o senhor no meio do povo. O que ele está dizendo põe o país em perigo.;simples
Vocês conhecem a mensagem que Deus mandou ao povo de Israel, anunciando a boa notícia de paz por meio de Jesus Cristo, que é o Senhor de todos.;simples
Certo dia, quando estávamos indo para o lugar de oração, veio ao nosso encontro uma escrava. Essa moça estava dominada por um espírito mau que adivinhava o futuro, e os seus donos ganhavam muito dinheiro com as adivinhações que ela fazia.;simples
Você pensa que é melhor do que Balaque, filho de Zipor, que era rei de Moabe? Será que alguma vez ele desafiou Israel? Quando foi que ele guerreou contra nós?;simples
— Está aqui um menino que tem cinco pães de cevada e dois peixinhos. Mas o que é isso para tanta gente?;simples
Então eles falaram com Davi, e ele respondeu: — Ser genro do rei é uma honra grande demais para uma pessoa pobre e sem valor como eu.;simples
Tenho chorado tanto, que o meu rosto está queimando, e estou com olheiras fundas e escuras.;simples
"Hanum e os moradores de Zanoa reconstruíram o Portão do Vale. Eles puseram os portões no lugar, colocaram os trincos e as trancas e consertaram quinhentos metros de muralha, até o Portão do Lixo;";simples
Mas tragam aqui para mim o seu irmão mais novo. Assim, eu ficarei sabendo que vocês não são espiões, mas homens honestos. Aí entregarei o irmão de vocês, e vocês poderão ficar aqui negociando. ”;simples
Então Jesus perguntou: — Mulher, por que você está chorando? Quem é que você está procurando? Ela pensou que ele era o jardineiro e por isso respondeu: — Se o senhor o tirou daqui, diga onde o colocou, e eu irei buscá-lo.;simples
Nações e reis estrangeiros cuidarão de você, como a mãe que dá de mamar ao filho. Então você ficará sabendo que eu, o Senhor, sou o seu Salvador, que eu, o Poderoso Deus de Israel, sou o seu Redentor.;simples
Então o Senhor disse: — Por que você está com raiva? Por que anda carrancudo?;simples
Certa mulher, que tinha uma filha que estava dominada por um espírito mau, ouviu falar a respeito de Jesus. Ela veio e se ajoelhou aos pés dele.;simples
— Agora, o que eu, o Senhor Deus, estou dizendo é isto: Cidade de Tiro, eu estou contra você. Vou trazer muitas nações para lutarem contra você, e elas virão como as ondas do mar.;simples
"Esaú disse: — Está bem. Eu estou quase morrendo; que valor têm para mim esses direitos de filho mais velho?";simples
Mandamos saudações aos irmãos que moram em Laodiceia. Saudações também para Ninfa e para a igreja que se reúne na casa dela.;simples
Não há nada que se possa esconder de Deus. Em toda a criação, tudo está descoberto e aberto diante dos seus olhos, e é a ele que todos nós teremos de prestar contas. Cristo, o Grande Sacerdote eterno;simples
O pote ou jarro que estiver aberto ou destampado ficará impuro.;simples
E acabou lhe contando a verdade: — O meu cabelo nunca foi cortado! — disse ele. — Eu fui dedicado a Deus como nazireu desde que nasci. Se o meu cabelo for cortado, perderei a minha força, ficarei fraco e serei como qualquer um.;simples
Essa aliança não será como aquela que eu fiz com os antepassados deles, no dia em que os peguei pela mão e os tirei da terra do Egito. Não foram fiéis à aliança que fiz com eles, e por isso, diz o Senhor, eu os desprezei.;simples
deverão apresentar também com o touro uma oferta de cereais de três quilos de farinha fina misturada com um litro e três quartos de azeite;simples
Então os apóstolos e os presbíteros, com o apoio de toda a igreja, resolveram escolher entre eles alguns homens e mandá-los para Antioquia com Paulo e Barnabé. Os escolhidos foram Judas, chamado Barsabás, e Silas. Esses dois homens eram muito respeitados pelos membros da igreja.;simples
Deus gostou de Salomão ter pedido isso;simples
Porém, por causa de vocês, é muito mais necessário que eu continue a viver.;simples
"Acorde, Jerusalém, acorde e levante-se! O Senhor fez com que você bebesse o vinho da sua ira; você bebeu tudo e ficou bêbada.";simples
"O sacerdote examinará a pele, e, se os pelos da mancha se tornaram brancos, e se parecer que a ferida ficou mais funda do que a pele, então é uma doença contagiosa; o sacerdote declarará que a pessoa é impura.";simples
Deus é Espírito, e por isso os que o adoram devem adorá-lo em espírito e em verdade.;simples
Porém Moisés os chamou, e Arão e todos os líderes do povo chegaram perto dele, e ele falou com todos.;simples
Eu tenho sede de ti, o Deus vivo! Quando poderei ir adorar na tua presença?;simples
Filipe era de Betsaida, de onde eram também André e Pedro.;simples
Judá respondeu: — Senhor, o que podemos falar ou responder? Como podemos provar que somos inocentes? Deus descobriu o nosso pecado. Aqui estamos e somos todos seus escravos, nós e aquele com quem estava o copo.;simples
Então Judá disse a Onã: — Vá e tenha relações com a viúva do seu irmão. Assim, você cumprirá o seu dever de cunhado para que o seu irmão tenha descendentes por meio de você.;simples
O barulho das vozes dos serafins fez tremer os alicerces do Templo, que foi ficando cheio de fumaça.;simples
Ofereçam também um bode para tirar pecados e dois carneirinhos de um ano como oferta de paz.;simples
E o anjo do Senhor disse: — Ó Senhor Todo-Poderoso, já faz setenta anos que estás irado com Jerusalém e com as cidades de Judá. Quanto tempo vai passar até que tenhas compaixão delas?;simples
Vocês não querem que eu os corrija e não aceitam as minhas ordens.;simples
Os ensinos do Senhor são certos e alegram o coração. Os seus ensinamentos são claros e iluminam a nossa mente.;simples
Ó Deus, castiga-os por causa da sua maldade! Mostra a tua ira e derrota essa gente.;simples
Você viverá pela sua espada e será empregado do seu irmão. Porém, quando você se revoltar, se livrará dele. ” Jacó vai para a Mesopotâmia;simples
Tu disseste: “Eu escolhi o meu servo Davi, fiz uma aliança com ele e lhe prometi isto:;simples
e disse: — Todos costumam servir primeiro o vinho bom e, depois que os convidados já beberam muito, servem o vinho comum. Mas você guardou até agora o melhor vinho.;simples
Depois da matança os outros filhos de Jacó roubaram as coisas de valor que havia na cidade para se vingar da desonra da sua irmã.;simples
Já que o sangue do animal sacrificado não foi levado para dentro da Tenda Sagrada, ali é que vocês deveriam ter comido a oferta, conforme a ordem que eu dei.;simples
"As pessoas honestas se desviam do caminho do mal; quem tem cuidado com a sua maneira de agir salva a sua vida.";simples
pois rejeitou o que o Senhor disse e desobedeceu ao seu mandamento porque quis. Essa pessoa será responsável pela sua própria morte. O homem que não respeitou o sábado;simples
Os quarenta e cinco centímetros que sobrarem de cada lado do comprimento das cortinas ficarão de um lado e do outro para cobrir a Tenda.;simples
Assim como alguém defende o seu amigo, eu preciso de quem defenda o meu direito diante de Deus.;simples
"E também soubemos o que fez com os dois reis amorreus a leste do rio Jordão; a Seom, rei de Hesbom, e a Ogue, rei de Basã, que vivia em Astarote.";simples
Então vi o que parecia ser um mar de vidro misturado com fogo. Vi também as pessoas que conseguiram derrotar o monstro e a sua imagem, isto é, o monstro cujo nome é representado por um número. Elas estavam de pé, perto do mar de vidro, e tocavam as harpas que Deus lhes tinha dado.;simples
Porque me parece que Deus pôs a nós, os apóstolos, no último lugar. Somos como as pessoas condenadas a morrer em público, como espetáculo para o mundo inteiro, tanto para os anjos como para os seres humanos.;simples
Eu resolvi obedecer às tuas ordens até o fim da minha vida. Eu amo os teus ensinamentos;simples
Animais selvagens, não fiquem com medo, pois o capim vai ficar verde, as árvores darão frutas, e haverá muito figo e muita uva.;simples
"Não tenha relações com a sua mãe; isso seria uma vergonha para o seu pai e também para a sua mãe.";simples
Quando ele já estava grande, ela o levou à filha do rei, que o adotou como filho. Ela pôs nele o nome de Moisés e disse: — Eu o tirei da água. Moisés foge do Egito;simples
— Então eu perguntei: “Quem é o senhor? ” —“ Eu sou Jesus de Nazaré, aquele que você persegue! ” — respondeu ele.;simples
"Vocês seriam capazes de vender um órfão em leilão; vocês venderiam até mesmo um amigo!";simples
Não tenho guardado para mim mesmo a notícia da tua salvação. Tenho sempre falado da tua fidelidade e do teu poder salvador. Nas reuniões de todo o teu povo, não fiquei calado a respeito do teu amor e da tua fidelidade.;simples
Mas o povo estava com muita sede e continuava reclamando e gritando contra Moisés. Eles diziam: — Por que você nos tirou do Egito? Será que foi para nos matar de sede, a nós, aos nossos filhos e às nossas ovelhas e cabras?;simples
No entanto, Senhor, meu Deus, tu me mandaste comprar terras na presença de testemunhas, apesar de os babilônios estarem quase tomando a cidade. A resposta de Deus;simples
— Aqui estou eu com os filhos que o Senhor Deus me deu. O Senhor Todo-Poderoso, que mora no monte Sião, nos enviou para sermos sinais que causem espanto ao povo de Israel.;simples
Eu, o Senhor, pensei assim: “Depois de fazer tudo isso, com toda a certeza ela voltará para mim. ” Porém não voltou, e Judá, a sua irmã infiel, viu isso.;simples
Deus deu ordem, e moscas e piolhos encheram todo o país.;simples
"Alegrem-se, fiquem felizes para sempre com aquilo que eu vou criar; pois vou encher de alegria a cidade de Jerusalém e vou dar muita felicidade ao seu povo.";simples
Os fariseus se reuniram quando souberam que Jesus tinha feito os saduceus calarem a boca.;simples
Mas naquela noite um anjo do Senhor abriu os portões da cadeia, levou os apóstolos para fora e disse:;simples
Mas, por causa de Sarai, o Senhor Deus castigou o rei e a sua família com doenças horríveis.;simples
O Senhor não demora a fazer o que prometeu, como alguns pensam. Pelo contrário, ele tem paciência com vocês porque não quer que ninguém seja destruído, mas deseja que todos se arrependam dos seus pecados.;simples
Caim, Gibeá e Timna. Ao todo dez cidades, mais os povoados vizinhos.;simples
Essa ordem está sendo dada a fim de que amemos uns aos outros com um amor que vem de um coração puro, de uma consciência limpa e de uma fé verdadeira.;simples
Jogarei você e a sua mãe numa terra estranha, onde vocês não nasceram, e lá morrerão.;simples
"Não fique pensando que você é sábio; tema o Senhor e não faça nada que seja errado.";simples
Todos queriam tocar em Jesus porque dele saía um poder que curava todas as pessoas. Felicidade e infelicidade (E);simples
"Os que estiverem longe ficarão doentes e morrerão; os que estiverem perto serão mortos na guerra. Os que restarem morrerão de fome. Eles sentirão toda a força da minha ira.";simples
"Tudo o que ele ajuntou será destruído; um fogo não aceso por mãos humanas acabará com ele e com toda a sua família.";simples
Então Moisés cortou outras duas placas de pedra, iguais às primeiras, e, no dia seguinte, como o Senhor havia ordenado, ele se levantou bem cedo e subiu o monte Sinai, levando consigo as duas placas.;simples
Dalila havia deixado alguns homens escondidos, esperando no outro quarto. Então gritou: — Sansão! Os filisteus estão chegando! E ele arrebentou as cordas de arco, como se fossem fios de linha queimada. Assim eles continuaram sem saber qual era o segredo da força de Sansão.;simples
e você será abençoado. Pois eles não poderão pagar o que você fez, mas Deus lhe pagará no dia em que as pessoas que fazem o bem ressuscitarem. A parábola da grande festa (A);simples
Eles viram José de longe e, antes que chegasse perto, começaram a fazer planos para matá-lo.;simples
Então o Senhor Deus disse à cobra: — Por causa do que você fez você será castigada. Entre todos os animais só você receberá esta maldição: de hoje em diante você vai andar se arrastando pelo chão e vai comer o pó da terra.;simples
Não façam nada que profane o meu santo nome. Que todo o povo de Israel confesse que eu sou santo! Eu sou o Senhor, e dediquei vocês a mim.;simples
Deixarei em Jerusalém um povo humilde e ajuizado, que confia em mim.;simples
O rei ordenou que eles fossem buscar a rainha Vasti e que ela viesse com a coroa de rainha na cabeça. Ela era muito bonita, e o rei queria que os nobres e os outros convidados admirassem a sua beleza.;simples
Mas Amnom não quis ouvir o que Tamar dizia. E, como era mais forte, ele a forçou e teve relações com ela.;simples
Quando o pote que o oleiro estava fazendo não ficava bom, ele pegava o barro e fazia outro, conforme queria.;simples
Deus protege os homens corretos, deixa que eles governem como reis e assim tenham uma alta posição para sempre.;simples
"Não temos recebido nada de ninguém, sem pagar; na verdade trabalhamos e nos cansamos. Trabalhamos sem parar, dia e noite, a fim de não sermos um peso para nenhum de vocês.";simples
e traga-os para mim, o Senhor. Depois de matarem os animais, os sacerdotes espalharão sal sobre eles e os queimarão como oferta para mim.;simples
Foi armada uma Tenda, dividida em duas partes. Na parte da frente, chamada Lugar Santo, ficavam o candelabro e a mesa com os pães oferecidos a Deus.;simples
A sua mão esquerda estaria debaixo da minha cabeça, e a direita me abraçaria.;simples
"Vou salvar o meu povo; eu os tirarei dos países do Leste e do Oeste, para onde foram levados como prisioneiros,";simples
Então contaram o que os anjos tinham dito a respeito dele.;simples
Agora, estou tirando as correntes dos seus pulsos e pondo você em liberdade. Se quiser vir comigo para a Babilônia, venha, e eu cuidarei bem de você. Mas, se não quiser, não venha. Você pode ficar em qualquer lugar deste país. Vá para onde quiser e achar melhor.;simples
— Ó Senhor Todo-Poderoso, Deus de Israel, que estás sentado no teu trono que fica acima dos querubins! Só tu és Deus e governas todos os reinos do mundo. Tu criaste o céu e a terra.;simples
Três vezes por ano, nessas três festas, todos os homens devem vir adorar a mim, o Senhor Deus.;simples
Naqueles dias eu vi que em Jerusalém havia gente que no sábado pisava uvas para fazer vinho. Outros, no sábado, carregavam os seus jumentos de cereais, vinho, uvas, figos e outras coisas e levavam para dentro de Jerusalém. Então dei ordem para que não vendessem nada no sábado.;simples
Fiquem sete dias ali em frente da Tenda, até se completarem os dias da ordenação ao sacerdócio. São sete dias ao todo.;simples
E chegou ali uma mulher que fazia dezoito anos que estava doente, por causa de um espírito mau. Ela andava encurvada e não conseguia se endireitar.;simples
Todas as manhãs cada um pegava o necessário para comer naquele dia, pois o calor do sol derretia o que ficava no chão.;simples
Aí os líderes devem chamar o homem e procurar fazê-lo mudar de ideia. Mas, se ele insistir, dizendo que não quer casar com a cunhada,;simples
"Ouçam com atenção o que estou dizendo; escutem as minhas explicações.";simples
