text;style
"Quem planta e quem rega trabalham para o mesmo fim; e ambos serão recompensados por seu árduo trabalho.";moderno
"O mais importante entre vocês deve ser servo dos outros;";moderno
"Vendo isso; Acazias; rei de Judá; fugiu na direção de Bete-Hagã. Mas Jeú o perseguiu; gritando: “Matem-no também! ” Eles o atingiram em seu carro de guerra na subida para Gur; perto de Ibleã; mas ele conseguiu refugiar-se em Megido; onde morreu.";moderno
"Levanto minhas mãos a ti em oração; anseio por ti; como a terra seca tem sede de chuva. Interlúdio";moderno
"Se ela concordar e também se oferecer para tirar água para os meus camelos; que seja essa a que escolheste para ser mulher do filho do meu patrão. ”";moderno
"Enquanto os estava abençoando; Jesus se afastou deles e foi levado para o céu.";moderno
"A lei que o povo de Israel recebeu se baseava no sacerdócio dos levitas. Ora; se o trabalho dos sacerdotes levitas tivesse sido perfeito; não haveria necessidade de aparecer outro tipo de sacerdote; da ordem do sacerdócio de Melquisedeque e não da ordem de Arão.";moderno
"e acrescentou: “Temos bastante palha e forragem; e também temos lugar para vocês passarem a noite ”.";moderno
"Sacrifique um novilho por dia como oferta pelo pecado para fazer propiciação. Purifique o altar; fazendo propiciação por ele; e unja-o para consagrá-lo.";moderno
"São essas pessoas que causam divisões; pois são dominadas pelos seus desejos naturais e não têm o Espírito de Deus.";moderno
"Assim; meus irmãos; vocês também morreram para a Lei; por meio do corpo de Cristo; para pertencerem a outro; àquele que ressuscitou dos mortos; a fim de que venhamos a dar fruto para Deus.";moderno
"o servo que se torna rei; o tolo arrogante que prospera;";moderno
"— Se uma das suas mãos ou um dos seus pés faz com que você peque; corte-o e jogue fora! Pois é melhor você entrar na vida eterna sem uma das mãos ou sem um dos pés do que ter as duas mãos e os dois pés e ser jogado no fogo eterno.";moderno
"Portanto; estou disposto a suportar qualquer coisa se isso trouxer salvação e glória eterna em Cristo Jesus para os que foram escolhidos.";moderno
"Demonstra misericórdia a todos que o temem; geração após geração.";moderno
"Conheces Abner; filho de Ner; ele veio para enganar-te; observar os teus movimentos e descobrir tudo o que estás fazendo ”.";moderno
"A falta de juízo é o que faz a pessoa cair na desgraça; no entanto ela põe a culpa em Deus; o Senhor.";moderno
"Terá que ser comido no dia em que o oferecerem; ou no dia seguinte; o que sobrar até o terceiro dia será queimado.";moderno
Jesus viu que o mestre da Lei tinha respondido com sabedoria e disse: — Você não está longe do Reino de Deus. Depois disso ninguém tinha coragem de fazer mais perguntas a Jesus. A pergunta sobre o Messias (E);moderno
"Jesus respondeu: — A vocês Deus mostra os segredos do Reino do Céu; mas; a elas; não.";moderno
Não ouves o tumulto de teus adversários? Não vês que teus inimigos te desafiam?;moderno
Algum de vocês está passando por dificuldades? Então ore. Alguém está feliz? Cante louvores.;moderno
"Filipe foi até a capital da Samaria e anunciava Cristo às pessoas dali;";moderno
"Certa vez um homem chegou perto de Jesus e perguntou: — Mestre; o que devo fazer de bom para conseguir a vida eterna?";moderno
Seus olhos verão o rei em seu esplendor e vislumbrarão o território em toda a sua extensão.;moderno
"Então me alegrarei no Senhor; exultarei porque ele me salva.";moderno
"Quem está longe morrerá pela peste; quem está perto cairá pela espada; e quem sobreviver e for poupado morrerá de fome. Assim enviarei a minha ira sobre eles.";moderno
Melhor é ter espírito humilde entre os oprimidos do que partilhar despojos com os orgulhosos.;moderno
Porei o meu Espírito em vocês e os levarei a agirem segundo os meus decretos e a obedecerem fielmente às minhas leis.;moderno
"Quando Pilatos ouviu isso; ficou com mais medo ainda.";moderno
"Pois o Senhor removerá as acusações contra você e dispersará os exércitos de seu inimigo. O Senhor; o rei de Israel; estará em seu meio; e você nunca mais temerá a calamidade.";moderno
"O Senhor; o seu Deus; está em seu meio; poderoso para salvar. Ele se regozijará em você; com o seu amor a renovará ; ele se regozijará em você com brados de alegria ”.";moderno
"Asseguro-lhe que nós falamos do que conhecemos e testemunhamos do que vimos; mas mesmo assim vocês não aceitam o nosso testemunho.";moderno
Assim ele me recompensa porque sou honesto e porque sabe que não sou culpado de nada.;moderno
"Jacó disse a José: “O Deus Todo-poderoso me apareceu em Luz; na terra de Canaã; e me abençoou.";moderno
"Mas Jesus disse: — Alguém me tocou; pois eu senti que de mim saiu poder.";moderno
"Encontrando a carcaça de um jumento; pegou a queixada e com ela matou mil homens.";moderno
"Esperava o bem; mas em seu lugar veio o mal; aguardava a luz; mas em seu lugar veio a escuridão.";moderno
"Um leproso chegou perto de Jesus; ajoelhou-se e disse: — Senhor; eu sei que o senhor pode me curar se quiser.";moderno
"“Será que vocês ainda não conseguem entender? ”; perguntou Jesus.";moderno
"Dos chefes dos sacerdotes; eu escolhi Serebias; Hasabias e outros dez.";moderno
"Por meio deste evangelho vocês são salvos; desde que se apeguem firmemente à palavra que lhes preguei; caso contrário; vocês têm crido em vão.";moderno
"Quando o rei voltou de Damasco e viu o altar; aproximou-se dele e apresentou ofertas sobre ele.";moderno
"Moisés disse a Deus; o Senhor: — O povo não poderá subir o monte; pois tu nos mandaste respeitar este monte como lugar sagrado e mandaste também marcar limites em volta dele.";moderno
"Alguém vai dizer: “As cartas de Paulo são severas e duras; mas; quando ele está conosco; é tímido e; quando fala; é um fracasso. ”";moderno
"Todos em Israel ajudarão a sepultar; pois esse dia em que eu mostrar minha glória será uma data memorável para Israel; diz o Senhor Soberano.";moderno
"O coração do sábio está na casa onde há luto; mas o do tolo; na casa da alegria.";moderno
"Ele livra da humilhação os pobres e tira da miséria os necessitados;";moderno
"Levante-se; pois é o senhor quem deve fazer isso. Nós o apoiaremos. Portanto; anime-se e mãos à obra!";moderno
"pois o preço de uma prostituta é um pedaço de pão; mas a adúltera sai à caça de vidas preciosas.";moderno
"para conduzi-los em suas batalhas; para que a comunidade do Senhor não seja como ovelhas sem pastor ”.";moderno
"E elas continuaram a viagem até Belém. Quando chegaram lá; toda a cidade ficou agitada por causa delas. E as mulheres perguntavam: — Esta é a Noemi?";moderno
"Por dentro; as paredes do Templo; até o alto das portas; estavam todas cobertas de figuras entalhadas";moderno
"Porque as pessoas só amarão a si mesmas e ao dinheiro. Serão arrogantes e orgulhosas; zombarão de Deus; desobedecerão a seus pais e serão ingratas e profanas.";moderno
"O homem de Deus foi ao rei de Israel e lhe disse: “Assim diz o Senhor: ‘ Como os arameus pensam que o Senhor é um deus das montanhas e não um deus dos vales; eu entregarei esse exército enorme nas suas mãos; e vocês saberão que eu sou o Senhor ’ ”.";moderno
"Vejam; é a liteira de Salomão; cercada por sessenta homens valentes; os melhores soldados de Israel!";moderno
"Enquanto eu ainda estava preso no pátio da guarda; o Senhor Deus falou mais uma vez comigo. Ele disse:";moderno
"Um dos quatro seres vivos entregou a cada um dos sete anjos uma taça de ouro cheia da fúria de Deus; que vive para todo o sempre.";moderno
"Ouçam; mulheres; as palavras do Senhor; abram os ouvidos para o que ele tem a dizer. Ensinem as filhas a prantear; ensinem umas às outras a lamentar.";moderno
e acrescenta: “Dos seus pecados e iniqüidades não me lembrarei mais ” .;moderno
"Eles responderam: “Vimos claramente que o Senhor está contigo; por isso dissemos: Façamos um juramento entre nós. Queremos firmar um acordo contigo:";moderno
"Declarou-lhes Jesus: “Digo-lhes a verdade: Não foi Moisés quem lhes deu pão do céu; mas é meu Pai quem lhes dá o verdadeiro pão do céu.";moderno
"E não se esqueçam de Sodoma e Gomorra e das cidades vizinhas; cheias de imoralidade e de perversão sexual de todo tipo; que foram destruídas pelo fogo e servem de advertência do fogo eterno do julgamento.";moderno
"Que vocês experimentem esse amor; ainda que seja grande demais para ser inteiramente compreendido. Então vocês serão preenchidos com toda a plenitude de vida e poder que vêm de Deus.";moderno
"Procuravam apanhá-lo numa armadilha; ao fazê-lo dizer algo que pudessem usar contra ele. Jesus; porém; apenas se inclinou e começou a escrever com o dedo na terra.";moderno
"Então gritou: “Pai Abraão; tenha pena de mim! Mande que Lázaro molhe o dedo na água e venha refrescar a minha língua porque estou sofrendo muito neste fogo! ”";moderno
"Mas tu; ó Deus; tens sido o nosso Rei desde o princípio e nos salvaste muitas vezes.";moderno
"Fará muitos israelitas voltarem ao Senhor; seu Deus.";moderno
"Ó Senhor; se me curares; serei verdadeiramente curado; se me salvares; serei verdadeiramente salvo. Louvo somente a ti!";moderno
"Caim teve relações com sua mulher; e ela engravidou e deu à luz Enoque. Depois Caim fundou uma cidade; à qual deu o nome do seu filho Enoque.";moderno
O Senhor reconstrói Jerusalém e traz os exilados de volta a Israel.;moderno
"O Senhor providenciou um libertador para salvar os israelitas da tirania dos sírios; e Israel voltou a viver em segurança; como em outros tempos.";moderno
"Por exemplo; a mulher casada está ligada pela lei ao marido enquanto ele estiver vivo; mas; se ele morrer; ela estará livre da lei que a liga ao marido.";moderno
"Logo começou a falar corajosamente na sinagoga. Quando Priscila e Áqüila o ouviram; convidaram-no para ir à sua casa e lhe explicaram com mais exatidão o caminho de Deus.";moderno
"Com certeza você convocará nações que você não conhece; e nações que não o conhecem se apressarão até você; por causa do Senhor; o seu Deus; o Santo de Israel; pois ele lhe concedeu esplendor. ”";moderno
"Agora ele é seu líder. Quanto a mim; estou aqui diante de vocês; um homem velho e de cabelos brancos; e meus filhos estão com vocês. Estive a seu serviço como seu líder desde minha juventude até hoje.";moderno
"“Em vez de comer; eu choro; e os meus gemidos se derramam como água.";moderno
"“O que somos nós; para que nos dês tanta importância e te preocupes com a gente?";moderno
"Ele transforma rios em desertos; e fontes de água em terra seca.";moderno
"Porém; quando uma só for tocada; apenas os chefes dos grupos de famílias se reunirão com você.";moderno
"Mas Davi tomou a fortaleza de Sião; e ela passou a ser chamada de “Cidade de Davi ”. A coisa aconteceu assim.";moderno
"— Povo de Israel; por acaso; vocês me apresentaram sacrifícios e ofertas de cereais durante os quarenta anos em que estiveram no deserto?";moderno
"Qual de vocês pode provar que eu tenho algum pecado? Se digo a verdade; por que não creem em mim?";moderno
"Portanto; aceitem-se uns aos outros; da mesma forma que Cristo os aceitou; a fim de que vocês glorifiquem a Deus.";moderno
"porque sei que em breve deixarei este tabernáculo; como o nosso Senhor Jesus Cristo já me revelou.";moderno
"Josias profanou também os altares que o rei Salomão havia construído a leste de Jerusalém; ao sul do monte das Oliveiras; para a adoração de Astarote; a nojenta deusa dos sidônios; para a adoração de Quemos; o nojento deus dos moabitas; e para a adoração de Moloque; o nojento deus dos amonitas.";moderno
"E ordenou ao centurião que mantivesse Paulo sob custódia; mas que lhe desse certa liberdade e permitisse que os seus amigos o servissem.";moderno
"Junto com o touro novo e com o carneiro haverá uma oferta de dezessete litros e meio de cereais; e junto com os carneirinhos o rei dará o que quiser. Para cada dezessete litros e meio de cereais; serão oferecidos três litros de azeite.";moderno
"Certo dia Acabe disse a Nabote: — Dê-me a sua plantação de uvas. Ela fica perto do meu palácio; e eu quero aproveitar o terreno para fazer uma horta. Em troca; eu lhe darei uma plantação de uvas melhor do que a sua ou; se você preferir; eu pagarei um preço justo por ela.";moderno
Moisés fez conforme o Senhor lhe havia ordenado.;moderno
"Em seguida; Jesus se voltou para o povo e contou a seguinte parábola: “Um homem plantou um vinhedo e o arrendou a alguns lavradores. Depois; partiu para um lugar distante; onde passou um longo tempo.";moderno
"Em vez disso; vocês se divertiram e festejaram; mataram touros e ovelhas; comeram e beberam vinho à vontade. Vocês diziam: “Comamos e bebamos porque amanhã morreremos. ”";moderno
"Por que derramar pelas ruas a água de suas fontes; ao ter sexo com qualquer mulher?";moderno
"A água escorria do altar; chegando a encher a valeta.";moderno
"Depois de tomar os sete pães e os peixes e dar graças; partiu-os e os entregou aos discípulos; e os discípulos à multidão.";moderno
"“Enfurecido; o rei do sul sairá para lutar contra o grande exército reunido pelo rei do norte e o derrotará.";moderno
"Então Samuel mandou que as famílias da tribo de Benjamim avançassem; e a família de Matri foi indicada. Aí os homens da família de Matri avançaram; e Saul; filho de Quis; foi indicado. Eles o procuraram; porém não puderam achá-lo.";moderno
"Por isso; o Senhor vai ensinar-lhes o beabá; como se vocês fossem crianças. Então vocês tentarão andar; mas cairão de costas; serão feridos; cairão em armadilhas e serão presos. Cuidado com a falsa segurança!";moderno
Davi recuperou tudo que os amalequitas haviam tomado e resgatou suas duas esposas.;moderno
"Jesus respondeu: “Está escrito: ‘ Nem só de pão viverá o homem; mas de toda palavra que procede da boca de Deus ’ ”.";moderno
"O Senhor diz: “Escute; gente surda! Olhe bem; gente cega!";moderno
"Deixem que o povo de Moabe more com vocês; escondam nossos refugiados do inimigo; até que passe o terror. ” Quando a opressão e a destruição tiverem terminado; quando os invasores inimigos tiverem partido;";moderno
"“O servo voltou e informou a seu senhor o que tinham dito. Ele ficou furioso e ordenou: ‘ Vá depressa pelas ruas e becos da cidade e convide os pobres; os aleijados; os cegos e os mancos ’.";moderno
"Aimaás; em Naftali. (Ele era casado com Basemate; outra filha de Salomão.)";moderno
"“Este é o destino que Deus determinou para o ímpio; a herança que o mau recebe do Todo-poderoso:";moderno
"De quem são os ais? De quem as tristezas? E as brigas; de quem são? E os ferimentos desnecessários? De quem são os olhos vermelhos ?";moderno
"Mas eles insistiram muito com ele: “Fique conosco; pois a noite já vem; o dia já está quase findando ”. Então; ele entrou para ficar com eles.";moderno
"Então vai e traz consigo outros sete espíritos piores do que ele; e; entrando; passam a viver ali. E o estado final daquele homem torna-se pior do que o primeiro. Assim acontecerá a esta geração perversa ”. A Mãe e os Irmãos de Jesus (D)";moderno
"Alguns fariseus aproximaram-se dele para pô-lo à prova; perguntando: “É permitido ao homem divorciar-se de sua mulher? ”";moderno
"Escute; meu filho. Aceite o que estou dizendo e você terá uma vida longa.";moderno
"Porém; se não ouvirem o Senhor e se desobedecerem às suas ordens; ele ficará contra vocês e contra o seu rei.";moderno
"e ainda dizem: “O Senhor não nos vê; o Deus de Jacó nada percebe ”.";moderno
"No ventre da mãe segurou o calcanhar de seu irmão; como homem lutou com Deus.";moderno
"Estava anoitecendo; e por isso os doze apóstolos foram e disseram a Jesus: — Mande esta gente embora. Eles podem ir aos povoados e sítios que ficam por perto daqui e lá encontrarão o que comer e onde ficar; pois este lugar é deserto.";moderno
"O pobre pede licença para falar; mas o rico responde com grosseria.";moderno
"Pois vocês sabem que o resgate para salvá-los do estilo de vida vazio que herdaram de seus antepassados não foi pago com simples ouro ou prata; que perdem seu valor;";moderno
"Pois nós; os que cremos; é que entramos naquele descanso; conforme Deus disse: “Assim jurei na minha ira: Jamais entrarão no meu descanso ” ; embora as suas obras estivessem concluídas desde a criação do mundo.";moderno
"Eu as abençoarei e abençoarei os lugares em torno da minha colina. Na estação própria farei descer chuva; haverá chuvas de bênçãos.";moderno
"Então o rei mandou vir os sábios e os mágicos; e com a sua mágica eles fizeram a mesma coisa.";moderno
"Resgata-me e livra-me por tua justiça; inclina o teu ouvido para mim e salva-me.";moderno
Os sacerdotes não beberão vinho antes de entrar no pátio de dentro.;moderno
"Eu farei Sísera; comandante do exército de Jabim; ir com seus carros de guerra e guerreiros até o rio Quisom. Ali eu os entregarei em suas mãos ’ ”.";moderno
Mas os moradores dali não quiseram receber Jesus porque viram que ele estava indo para Jerusalém.;moderno
"Então as cinco insensatas pediram às outras: ‘ Por favor; deem-nos um pouco de óleo; pois nossas lamparinas estão se apagando ’.";moderno
"— Mas vocês dizem: “O que o Senhor faz não está certo. ” Escutem aqui; israelitas! Vocês pensam que o meu modo de fazer as coisas não está certo? Pois o modo de vocês é que não está.";moderno
Por que lhes parece tão incrível que Deus ressuscite os mortos?;moderno
"Foram dadas aos descendentes de Arão que pertenciam aos clãs coatitas dos levitas; pois para eles saiu a primeira sorte:";moderno
"Quando eu fizer o Egito virar um deserto abandonado e destruir todos os que vivem ali; as outras nações ficarão sabendo que eu sou o Senhor. ”";moderno
Restaurarei o povo de Judá e de Israel à sua terra e reconstruirei suas cidades.;moderno
"E; com sua mão; ele ferirá as terras do norte e destruirá a terra da Assíria. Fará de Nínive uma terra vazia e desolada; seca como um deserto.";moderno
"A única coisa que não fiz; e que faço nas outras igrejas; foi me tornar um peso para vocês. Perdoem-me por essa injustiça!";moderno
"Tudo por causa do desejo desenfreado de uma prostituta sedutora; mestra de feitiçarias; que escravizou nações com a sua prostituição e povos; com a sua feitiçaria.";moderno
Nas duas pontas do manto haverá duas alças que deverão ser presas nos dois lados do manto.;moderno
"“Quando clamarem por socorro; não responderei; ainda que me procurem; não me encontrarão.";moderno
"Já de madrugada; entre as três e as seis horas; Jesus foi até lá; andando em cima da água.";moderno
Ou vocês acham que é sem razão que a Escritura diz que o Espírito que ele fez habitar em nós tem fortes ciúmes?;moderno
"Os ricos e os pobres estão ali; e o escravo se vê livre de seu senhor.";moderno
"Vocês; porém; são povo escolhido; reino de sacerdotes; nação santa; propriedade exclusiva de Deus. Assim; vocês podem mostrar às pessoas como é admirável aquele que os chamou das trevas para sua maravilhosa luz.";moderno
"Os jumentos selvagens permanecem nos altos; farejando o vento como os chacais; mas a sua visão falha; por falta de pastagem ”.";moderno
"Não o recebi de pessoa alguma nem me foi ele ensinado; ao contrário; eu o recebi de Jesus Cristo por revelação.";moderno
que estavam reconstruindo a muralha. Cada pessoa carregava materiais de construção numa das mãos e na outra carregava uma arma.;moderno
"Tomando os cinco pães e os dois peixes; e olhando para o céu; deu graças e os partiu. Em seguida; entregou-os aos discípulos para que os servissem ao povo.";moderno
"Estende tua mão com poder para curar; e que sinais e maravilhas sejam realizados por meio do nome de teu santo Servo Jesus ”.";moderno
"Plantarei árvores no deserto: cedros; acácias; murtas e oliveiras; nas terras secas; farei crescer pinheiros; junto com os zimbros e ciprestes.";moderno
"Por causa de ti; me alegrarei e celebrarei; cantarei louvores ao teu nome; ó Altíssimo.";moderno
"O Senhor é um Deus que não tolera outros deuses; um Deus irado que se vinga dos seus inimigos. O Senhor tira vingança dos seus inimigos e na sua ira os castiga.";moderno
"Também lhes lembro os anjos que não se limitaram à autoridade recebida; mas deixaram o lugar a que pertenciam. Deus os mantém acorrentados em prisões eternas; na escuridão; aguardando o dia do julgamento.";moderno
"Ele se sentará como refinador de prata e queimará toda impureza. Purificará os levitas e os refinará como ouro e prata; para que voltem a oferecer sacrifícios aceitáveis ao Senhor.";moderno
"No passado; tive o cuidado de arrancar e derrubar esta nação. Eu a arrasei e a destruí e trouxe calamidade sobre ela. No futuro; porém; terei o mesmo cuidado de edificá-la e plantá-la. Eu; o Senhor; falei!";moderno
"Nessa ocasião Josué disse ao povo de Israel: — Até quando vão ficar esperando para tomar posse da terra que o Senhor; o Deus dos seus antepassados; deu a vocês?";moderno
"então; se alguém ouvir a trombeta mas não der atenção à advertência e a espada vier e tirar a sua vida; este será responsável por sua própria morte.";moderno
"Depois apareceu a Tiago e; então; a todos os apóstolos;";moderno
"Eles atravessaram toda a ilha; chegando até a cidade de Pafos. Ali encontraram um judeu que era mágico e falso profeta; chamado Barjesus.";moderno
"pois as Escrituras dizem: “‘ Tão certo como eu vivo ’; diz o Senhor; ‘ todo joelho se dobrará para mim; e toda língua declarará lealdade a Deus ’ ”.";moderno
"Respondeu Jesus: “‘ Ame o Senhor; o seu Deus de todo o seu coração; de toda a sua alma e de todo o seu entendimento ’ .";moderno
"Mas Deus ressuscitou Jesus; livrando-o do poder da morte; porque não era possível que a morte o dominasse.";moderno
"Deus condenou as cidades de Sodoma e Gomorra; destruindo-as com fogo; como exemplo do que vai acontecer com os que não querem saber dele.";moderno
"“Filho do homem; que provérbio é este que vocês têm em Israel: ‘ Os dias passam e todas as visões dão em nada ’?";moderno
"Pois antigamente nós mesmos não tínhamos juízo e éramos rebeldes e maus. Éramos escravos das paixões e dos prazeres de todo tipo e passávamos a nossa vida no meio da malícia e da inveja. Os outros tinham ódio de nós; e nós tínhamos ódio deles.";moderno
"O Senhor Deus disse: — Homem mortal; profetize contra Gogue; o principal governador das nações de Meseque e Tubal; e diga-lhe que estou contra ele.";moderno
"E; no entanto; ele foi misericordioso; perdoou seus pecados e não os destruiu. Muitas vezes conteve sua ira e não se enfureceu contra eles.";moderno
"Ao ver a tristeza daquele homem; Jesus disse: “Como é difícil os ricos entrarem no reino de Deus!";moderno
Eles são hebreus? Eu também sou. Eles são israelitas? Eu também sou. Eles são descendentes de Abraão? Eu também sou.;moderno
"Vocês todos são filhos da luz; filhos do dia. Não somos da noite nem das trevas.";moderno
"Os nossos antepassados pecaram e não existem mais; e nós sofremos por causa dos seus pecados.";moderno
"Estou a ponto de cair; e a minha dor está sempre comigo.";moderno
"dizendo: ‘ Deixe-me ir; pois nossa família oferecerá um sacrifício na cidade; e meu irmão ordenou que eu estivesse lá. Se conto com a sua simpatia; deixe-me ir ver meus irmãos ’. Por isso ele não veio à mesa do rei ”.";moderno
"Saul; porém; enviou os oficiais de volta para prenderem Davi. “Tragam-no aqui com cama e tudo; para que eu o mate! ”; ordenou.";moderno
"“Sou servo de Abraão ”; explicou ele.";moderno
"Os seus inimigos chegaram; mas não o acusaram de nenhum crime grave como pensei que iam fazer.";moderno
"“Então disse: ‘ Já sei o que vou fazer. Vou derrubar os meus celeiros e construir outros maiores; e ali guardarei toda a minha safra e todos os meus bens.";moderno
"Mas sei que; mesmo agora; Deus te dará tudo o que pedires ”.";moderno
Era o som das asas dos seres vivos que tocavam umas nas outras e o barulho das rodas debaixo deles.;moderno
"Mas; se me revelarem o sonho e o interpretarem; eu lhes darei presentes; recompensas e grandes honrarias. Portanto; revelem-me o sonho e a sua interpretação ”.";moderno
"Disse-lhes então Jesus: “Por mais um pouco de tempo a luz estará entre vocês. Andem enquanto vocês têm a luz; para que as trevas não os surpreendam; pois aquele que anda nas trevas não sabe para onde está indo.";moderno
"Portanto; ouçam esta mensagem do Senhor; vocês; governantes zombadores em Jerusalém.";moderno
"Indo um pouco mais adiante; prostrou-se com o rosto em terra e orou: “Meu Pai; se for possível; afasta de mim este cálice; contudo; não seja como eu quero; mas sim como tu queres ”.";moderno
Agora peçam socorro aos deuses que vocês escolheram. Que eles os ajudem quando vocês estiverem em dificuldades!;moderno
"As suas salas; o seu salão e as suas paredes de dentro tinham as mesmas medidas que os outros portões. Havia janelas em toda a volta e também no salão. O comprimento total era de vinte e cinco metros; e a largura; doze metros e meio.";moderno
"Levante-o e anime-o; pois farei dos descendentes dele uma grande nação ”.";moderno
"Contudo; ela ia se tornando cada vez mais promíscua à medida que se recordava dos dias de sua juventude; quando era prostituta no Egito.";moderno
"“Somente tu és o Senhor. Fizeste o céu e os céus além do céu; e todas as estrelas. Fizeste a terra; os mares; e tudo que neles há. Preservas todos os seres com vida; e o exército dos céus te presta adoração.";moderno
"pois eles nunca dizem a verdade e mentem; fazendo juramentos falsos.";moderno
"“O que vocês fizeram? ”; exigiu ele.“ Não sabem que um homem como eu é capaz de prever o que vai acontecer? ”";moderno
"Eu o instruirei e o ensinarei no caminho que você deve seguir; eu o aconselharei e cuidarei de você.";moderno
"“Não se envolva sexualmente com a sua nora. Ela é mulher do seu filho; não se envolva sexualmente com ela.";moderno
Então Josué e todo o exército se prepararam para atacar a cidade de Ai. Ele escolheu trinta mil dos seus melhores homens de guerra e os enviou de noite;moderno
"Continuem a orar por nós. Temos certeza de que a nossa consciência está limpa; pois sempre queremos fazer o que é correto.";moderno
"Jesus estava no pátio do Templo; sentado perto da caixa das ofertas; olhando com atenção as pessoas que punham dinheiro ali. Muitos ricos davam muito dinheiro.";moderno
"separem então mais três cidades. Isso acontecerá se vocês obedecerem fielmente a toda esta lei que hoje lhes ordeno: Amar o Senhor; o seu Deus; e sempre andar nos seus caminhos.";moderno
"E o rei lhe perguntou: “Que há; rainha Ester? Qual é o seu pedido? Mesmo que seja a metade do reino; lhe será dado ”.";moderno
"Como um pai trata com bondade os seus filhos; assim o Senhor é bondoso para aqueles que o temem.";moderno
"Noutra batalha contra os filisteus em Gobe; Elanã; filho de Jaaré-Oregim; de Belém; matou Golias; de Gate; que possuía uma lança cuja haste parecia uma lançadeira de tecelão.";moderno
"Cada pátio era cercado por um muro de pedra; e; encostados nesses muros; havia fogões.";moderno
O estrangeiro o tratará como um empregado com contrato anual. Não permitam que um estrangeiro trate israelitas com violência.;moderno
Os demais acontecimentos do reinado de Zacarias estão escritos nos registros históricos dos reis de Israel.;moderno
"côvados; também em 40.21;25;29;30;33;36. - 40.14 Em hebraico;";moderno
"Assim Joabe e o seu irmão Abisai assassinaram Abner porque ele havia matado Asael; o irmão deles; na batalha de Gibeão.";moderno
"Agora; tenho apenas uma coisa a lhe pedir. Por favor; não deixe de me atender ”. “O que você quer? ”; perguntou ela.";moderno
"Por isso; deixei que seguissem seus desejos teimosos e vivessem de acordo com suas próprias ideias.";moderno
"Na Igreja; Deus pôs tudo no lugar certo: em primeiro lugar; os apóstolos; em segundo; os profetas; e; em terceiro; os mestres. Em seguida pôs os que fazem milagres; depois os que têm o dom de curar; ou de ajudar; ou de liderar; ou de falar em línguas estranhas.";moderno
"A mão do Senhor estava com eles; e muitos desses gentios creram e se converteram ao Senhor.";moderno
"Eu disse: Beltessazar; chefe dos magos; sei que o espírito dos santos deuses está em você; e que nenhum mistério é difícil demais para você. Vou contar-lhe o meu sonho; interprete-o para mim.";moderno
"Mas todos os elementos maus e vadios que tinham ido com Davi disseram: “Uma vez que não saíram conosco; não repartiremos com eles os bens que recuperamos. No entanto; cada um poderá pegar sua mulher e seus filhos e partir ”.";moderno
"Jesus perguntou outra vez: — E; quando eu parti os sete pães para quatro mil pessoas; quantos cestos cheios de pedaços vocês recolheram? Eles responderam: — Sete.";moderno
"Este é o dia que o Senhor fez; nele nos alegraremos e exultaremos.";moderno
"Três vezes fui golpeado com varas; uma vez apedrejado; três vezes sofri naufrágio; passei uma noite e um dia exposto à fúria do mar.";moderno
"Vocês viveram luxuosamente na terra; desfrutando prazeres; e fartaram-se de comida em dia de abate .";moderno
O Senhor anunciou seu poder de salvar e revelou sua justiça às nações.;moderno
"e levará muitos israelitas ao Senhor; o Deus de Israel.";moderno
"Gabai e Salai; parentes chegados de Salu. Ao todo; novecentos e vinte e oito homens da tribo de Benjamim ficaram morando em Jerusalém;";moderno
"“Não fale mal do servo ao seu senhor; do contrário; o servo o amaldiçoará; e você levará a culpa.";moderno
"“Considerem isto; vocês que se esquecem de Deus; caso contrário os despedaçarei; sem que ninguém os livre.";moderno
"De sua própria mesa; rei designou-lhes uma porção diária de comida e de vinho. Eles receberiam um treinamento durante três anos; e depois disso passariam a servir o rei.";moderno
"Um dos descendentes de Davi foi Jesus; a quem Deus pôs como Salvador de Israel; como havia prometido.";moderno
"“Se você é o Cristo; diga-nos ”; disseram eles. Jesus respondeu:“ Se eu vos disser; não crereis em mim";moderno
"Nós rejeitamos tudo o que é feito escondido e tudo o que é vergonhoso. Não agimos de má-fé; nem falsificamos a mensagem de Deus. Pelo contrário; agimos sempre abertamente; de acordo com a verdade; e assim as pessoas têm uma boa impressão de nós; que vivemos na presença de Deus.";moderno
"“Vocês acham que eu gosto de ver os perversos morrerem?; diz o Senhor Soberano. Claro que não! Meu desejo é que eles se afastem de seus maus caminhos e vivam.";moderno
"dizendo: “O Senhor é a minha rocha; a minha fortaleza e o meu libertador;";moderno
"Ó Senhor; volta-te para nós! Até quando te demorarás? Tem compaixão de teus servos.";moderno
"Então Joabe e seus soldados avançaram contra os arameus; que fugiram dele.";moderno
"Resgate com um cordeiro cada primeiro jumentinho que nascer; mas se não o resgatar; quebre-lhe o pescoço. Resgate todos os seus primogênitos. “Ninguém compareça perante mim de mãos vazias.";moderno
"Depois de jejuar quarenta dias e quarenta noites; teve fome.";moderno
Com alegria vocês beberão das fontes da salvação.;moderno
"Por isso; concluí que a melhor coisa a fazer é desfrutar a comida e a bebida e encontrar satisfação no trabalho. Percebi; então; que esses prazeres vêm da mão de Deus.";moderno
"Quando Jesus acabou de falar; um fariseu o convidou para jantar na casa dele. Jesus foi e sentou-se à mesa.";moderno
